Date,Catégorie profil,Total énergie soutirée (MWh),Nb points soutirage
2020-12-01,RES,175749.919864,546134140
2020-12-02,PRO,50100.000655,72018528
2020-12-02,RES,180060.691334,546097686
2020-12-03,PRO,50974.278683,72023088
2020-12-03,RES,177276.015398,546123830
2020-12-04,PRO,51115.13446,72022032
2020-12-04,RES,180611.305186,546177424
2020-12-05,PRO,46161.881571,72023136
2020-12-05,RES,195287.01778,546139288
2020-12-06,PRO,41966.135145,72019488
2020-12-06,RES,196616.855772,546053202
2020-12-07,PRO,51949.161738,72039936
2020-12-07,RES,194614.64695,546200732
2020-12-08,PRO,53963.0428,72051024
2020-12-08,RES,191466.239211,546206860
2020-12-09,PRO,53779.978665,72059136
2020-12-09,RES,198609.920077,546233116
2020-12-10,PRO,53523.386455,72057168
2020-12-10,RES,187811.949364,546268926
2020-12-11,PRO,51591.425714,72060816
2020-12-11,RES,178952.843474,546330608
2020-12-12,PRO,44177.313935,72058416
2020-12-12,RES,176352.571686,546313146
2020-12-13,PRO,40904.244527,72052272
2020-12-13,RES,182539.806221,546293660
2020-12-14,PRO,47582.078633,72062544
2020-12-14,RES,165972.848709,546396908
2020-12-15,PRO,48095.99704,72067152
2020-12-15,RES,156075.74243,546400802
2020-12-16,PRO,47758.414685,72071904
2020-12-16,RES,163133.131242,546406682
2020-12-17,PRO,47866.748225,72080928
2020-12-17,RES,157964.682353,546430926
2020-12-18,PRO,47647.102847,72075744
2020-12-18,RES,159883.680304,546480470
2020-12-19,PRO,41280.766762,72074688
2020-12-19,RES,163093.891871,546437638
2020-12-20,PRO,37731.999187,72068832
2020-12-20,RES,163042.026467,546395118
2020-12-21,PRO,45291.84651,72073152
2020-12-21,RES,162136.964684,546487760
2020-12-22,PRO,43720.56434,72070128
2020-12-22,RES,145796.388179,546430784
2020-12-23,PRO,43207.383222,72068832
2020-12-23,RES,149176.949218,546412122
2020-12-24,PRO,42580.975177,72059712
2020-12-24,RES,170279.813561,546372494
2020-12-25,PRO,39541.959023,72046272
2020-12-25,RES,187108.414003,546313944
2020-12-26,PRO,44546.664442,72043488
2020-12-26,RES,197765.943409,546318446
2020-12-27,PRO,41807.744853,72041472
2020-12-27,RES,203112.892281,546306914
2020-12-28,PRO,47383.032655,72042336
2020-12-28,RES,197273.05935,546406470
2020-12-29,PRO,49361.241583,72035280
2020-12-29,RES,196132.378145,546379862
2020-12-30,PRO,49347.320059,72029472
2020-12-30,RES,198111.66632,546365216
2020-12-31,PRO,47265.094118,72004704
2020-12-31,RES,202619.618803,546303386
2021-01-01,PRO,43066.262644,72110880
2021-01-01,RES,207679.726088,546102282
2021-01-02,PRO,46948.005141,72104544
2021-01-02,RES,219630.462142,546093808
2021-01-03,PRO,43898.014567,72102240
2021-01-03,RES,220707.456492,546081456
2021-01-04,PRO,55262.091982,72108096
2021-01-04,RES,217638.272953,546214560
2021-01-05,PRO,58062.442689999996,72109728
2021-01-05,RES,215932.966826,546188518
2021-01-06,PRO,56855.551262,72103392
2021-01-06,RES,217132.434546,546202182
2021-01-07,PRO,57908.506824000004,72097968
2021-01-07,RES,217548.857254,546234368
2021-01-08,PRO,57985.418753,72100032
2021-01-08,RES,222012.379633,546313962
2021-01-09,PRO,52215.128887,72099216
2021-01-09,RES,233189.146911,546294930
2021-01-10,PRO,47757.992589,72095280
2021-01-10,RES,236618.551472,546266928
2021-01-11,PRO,57599.717522,72101040
2021-01-11,RES,227908.424623,546384604
2021-01-12,PRO,57493.475319,72106704
2021-01-12,RES,211685.755033,546379088
2021-01-13,PRO,52828.903516,72107520
2021-01-13,RES,193666.485819,546413986
2021-01-14,PRO,53116.393255,72129504
2021-01-14,RES,183015.443112,546456980
2021-01-15,PRO,54774.978606,72150096
2021-01-15,RES,195783.821711,546554120
2021-01-16,PRO,50642.379114,72150240
2021-01-16,RES,221739.494009,546531488
2021-01-17,PRO,44181.662557999996,72146112
2021-01-17,RES,208302.151261,546490460
2021-01-18,PRO,53427.985586,72176592
2021-01-18,RES,202928.331711,546573788
2021-01-19,PRO,54838.934515,72179808
2021-01-19,RES,199100.670569,546589624
2021-01-20,PRO,51176.247704,72199920
2021-01-20,RES,188819.797539,546630336
2021-01-21,PRO,50736.721023,72207360
2021-01-21,RES,178398.025206,546658848
2021-01-22,PRO,50673.70683,72208656
2021-01-22,RES,181116.616289,546735600
2021-01-23,PRO,46829.259075,72210480
2021-01-23,RES,200087.419616,546729164
2021-01-24,PRO,44750.292053,72198960
2021-01-24,RES,213466.159728,546705360
2021-01-25,PRO,53562.800013,72224784
2021-01-25,RES,204996.448768,546809220
2021-01-26,PRO,57415.725627,72228336
2021-01-26,RES,215498.415695,546844548
2021-01-27,PRO,53735.052708,72228624
2021-01-27,RES,202310.114354,546888314
2021-01-28,PRO,49821.141000999996,72228720
2021-01-28,RES,172419.372715,546940072
2021-01-29,PRO,47682.071691,72232368
2021-01-29,RES,163673.452135,547025508
2021-01-30,PRO,43008.993963,72237648
2021-01-30,RES,173830.502329,546992304
2021-01-31,PRO,39219.465279000004,72228528
2021-01-31,RES,178727.710618,546915962
2021-02-01,PRO,47020.914778,72262080
2021-02-01,RES,167910.63701,546960660
2021-02-02,PRO,47000.567916,72263424
2021-02-02,RES,158121.704127,546879218
2021-02-03,PRO,45441.925253,72271584
2021-02-03,RES,157373.075278,546888096
2021-02-04,PRO,47204.626174,72280416
2021-02-04,RES,162839.780813,546922936
2021-02-05,PRO,46166.869176,72283872
2021-02-05,RES,160103.967097,547001904
2021-02-06,PRO,41642.114921,72274080
2021-02-06,RES,170951.228908,546976360
2021-02-07,PRO,40653.850633,72269184
2021-02-07,RES,190957.472377,546936720
2021-02-08,PRO,52618.424995,72284208
2021-02-08,RES,203894.641887,547045776
2021-02-09,PRO,56697.4012,72289104
2021-02-09,RES,214292.644988,547044800
2021-02-10,PRO,56596.149785,72291648
2021-02-10,RES,221307.43737,547090126
2021-02-11,PRO,59449.625911,72307344
2021-02-11,RES,231082.054826,547130100
2021-02-12,PRO,59827.06063,72342720
2021-02-12,RES,236290.305556,547212528
2021-02-13,PRO,54698.959242,72342144
2021-02-13,RES,247096.281814,547197832
2021-02-14,PRO,49529.463243,72335136
2021-02-14,RES,243265.454963,547165094
2021-02-15,PRO,53725.987328,72359328
2021-02-15,RES,210245.285518,547271080
2021-02-16,PRO,51337.151193,72373488
2021-02-16,RES,184592.965299,547235568
2021-02-17,PRO,47397.437907,72383328
2021-02-17,RES,169822.80621,547257936
2021-02-18,PRO,48277.154543,72383232
2021-02-18,RES,169336.030875,547300412
2021-02-19,PRO,46363.050506,72384096
2021-02-19,RES,164197.52985,547373274
2021-02-20,PRO,39108.959428,72378336
2021-02-20,RES,154759.305984,547344760
2021-02-21,PRO,34840.506836,72372768
2021-02-21,RES,151175.73059,547302308
2021-02-22,PRO,41849.982647,72385920
2021-02-22,RES,147963.385085,547392384
2021-02-23,PRO,41517.392171,72385872
2021-02-23,RES,137079.842251,547386328
2021-02-24,PRO,39588.03188,72387120
2021-02-24,RES,131549.382067,547406160
2021-02-25,PRO,40322.126582,72394416
2021-02-25,RES,134578.053742,547453280
2021-02-26,PRO,41782.01552,72403152
2021-02-26,RES,144105.735468,547519344
2021-02-27,PRO,39332.686038,72393552
2021-02-27,RES,160929.725418,547458476
2021-02-28,PRO,36256.605805,72377904
2021-02-28,RES,166429.185273,547381008
2021-03-01,PRO,42546.320981,72401616
2021-03-01,RES,156216.279353,547409472
2021-03-02,PRO,43566.83958,72397536
2021-03-02,RES,150788.594355,547229418
2021-03-03,PRO,42411.562664,72391920
2021-03-03,RES,148600.760545,547201486
2021-03-04,PRO,43020.747025,72398160
2021-03-04,RES,148155.663697,547197264
2021-03-05,PRO,45268.636486,72396816
2021-03-05,RES,161341.200642,547255048
2021-03-06,PRO,41821.800832,72394560
2021-03-06,RES,174929.932619,547225490
2021-03-07,PRO,38093.789917,72388608
2021-03-07,RES,178416.279555,547186566
2021-03-08,PRO,45678.660883,72397440
2021-03-08,RES,169233.35456100001,547289038
2021-03-09,PRO,47334.302754,72398832
2021-03-09,RES,167609.603339,547268148
2021-03-10,PRO,46542.384169,72403824
2021-03-10,RES,170854.245364,547274784
2021-03-11,PRO,44557.140071,72440832
2021-03-11,RES,152132.793619,547293778
2021-03-12,PRO,44855.181043,72441216
2021-03-12,RES,156134.046139,547374336
2021-03-13,PRO,40244.407194,72430944
2021-03-13,RES,165313.232498,547362888
2021-03-14,PRO,37404.334146,72424992
2021-03-14,RES,171651.885531,547333630
2021-03-15,PRO,44730.632602,72446208
2021-03-15,RES,161267.150337,547434096
2021-03-16,PRO,46359.081403,72452928
2021-03-16,RES,158078.326666,547404520
2021-03-17,PRO,45339.759629,72463584
2021-03-17,RES,160964.585815,547409232
2021-03-18,PRO,47677.914932,72474912
2021-03-18,RES,168096.470123,547443596
2021-03-19,PRO,47689.025729,72491712
2021-03-19,RES,170976.998869,547515688
2021-03-20,PRO,42414.037091,72484896
2021-03-20,RES,181154.007753,547508968
2021-03-21,PRO,38356.128129,72482208
2021-03-21,RES,181815.604575,547480364
2021-03-22,PRO,45211.760184,72507264
2021-03-22,RES,168583.038949,547572812
2021-03-23,PRO,45086.537967,72517440
2021-03-23,RES,156977.554576,547565608
2021-03-24,PRO,41841.451337,72523200
2021-03-24,RES,148594.920605,547580680
2021-03-25,PRO,41619.277673,72524544
2021-03-25,RES,140414.780916,547611400
2021-03-26,PRO,41283.812447000004,72534864
2021-03-26,RES,142852.047746,547665444
2021-03-27,PRO,37173.750915,72546574
2021-03-27,RES,149735.845562,547657142
2021-03-28,PRO,31635.120522,69519202
2021-03-28,RES,140351.210427,524779682
2021-03-29,PRO,37404.643244,72563084
2021-03-29,RES,125756.173782,547689572
2021-03-30,PRO,36521.417661,72569808
2021-03-30,RES,111921.916889,547702782
2021-03-31,PRO,34431.882496,72595200
2021-03-31,RES,106978.043224,547721040
2021-04-01,PRO,34926.504667,72713132
2021-04-01,RES,102380.093145,548497544
2021-04-02,PRO,35331.320139,72713616
2021-04-02,RES,108026.252859,548512182
2021-04-03,PRO,33563.867266,72715920
2021-04-03,RES,129095.843379,548469016
2021-04-04,PRO,30751.414268,72709392
2021-04-04,RES,136518.372842,548432632
2021-04-05,PRO,32019.135406,72707568
2021-04-05,RES,144555.69804,548457688
2021-04-06,PRO,42227.870618,72718032
2021-04-06,RES,155625.86036,548530980
2021-04-07,PRO,43504.232208,72720144
2021-04-07,RES,162716.738307,548482256
2021-04-08,PRO,41830.297327,72721440
2021-04-08,RES,151675.492475,548520916
2021-04-09,PRO,39796.568498,72728352
2021-04-09,RES,142246.245558,548581548
2021-04-10,PRO,35109.274879,72720192
2021-04-10,RES,143044.34938,548560192
2021-04-11,PRO,33468.742812,72715104
2021-04-11,RES,153259.207236,548520168
2021-04-12,PRO,40641.042962,72722016
2021-04-12,RES,154857.070913,548616988
2021-04-13,PRO,41739.123659,72720288
2021-04-13,RES,151610.169002,548576860
2021-04-14,PRO,41006.518849,72717312
2021-04-14,RES,150131.572527,548601542
2021-04-15,PRO,41188.338542,72724704
2021-04-15,RES,150431.808277,548646368
2021-04-16,PRO,41179.829688,72713664
2021-04-16,RES,154010.40384,548689170
2021-04-17,PRO,36163.750871,72695424
2021-04-17,RES,153074.384444,548654336
2021-04-18,PRO,32570.777597,72690432
2021-04-18,RES,148203.212009,548618956
2021-04-19,PRO,36666.233257,72694272
2021-04-19,RES,134247.268111,548700602
2021-04-20,PRO,36217.174055,72700368
2021-04-20,RES,123847.295373,548680152
2021-04-21,PRO,35204.938266,72696720
2021-04-21,RES,119684.147035,548695376
2021-04-22,PRO,34915.707173,72722016
2021-04-22,RES,115675.430674,548721528
2021-04-23,PRO,33968.329238,72722976
2021-04-23,RES,111345.00182,548783156
2021-04-24,PRO,29959.432503,72732480
2021-04-24,RES,109191.242961,548771784
2021-04-25,PRO,27392.443766,72728448
2021-04-25,RES,111356.759958,548742456
2021-04-26,PRO,33581.35171,72734304
2021-04-26,RES,110175.303823,548819728
2021-04-27,PRO,34689.752931,72730944
2021-04-27,RES,107523.547481,548819444
2021-04-28,PRO,34187.326384,72728544
2021-04-28,RES,109915.394587,548844640
2021-04-29,PRO,35975.89452,72729408
2021-04-29,RES,113594.580599,548878768
2021-04-30,PRO,36507.902113,72732192
2021-04-30,RES,118523.520789,548949956
2021-05-01,PRO,30391.762769,72721008
2021-05-01,RES,130077.638371,548701408
2021-05-02,PRO,29876.937162,72715728
2021-05-02,RES,130763.596458,548614090
2021-05-03,PRO,35438.912618,72736752
2021-05-03,RES,120350.201804,548731316
2021-05-04,PRO,36780.613551,72732240
2021-05-04,RES,116250.29519,548710256
2021-05-05,PRO,36232.125619,72724464
2021-05-05,RES,119398.738181,548745370
2021-05-06,PRO,38380.796227,72733680
2021-05-06,RES,122008.56665,548784464
2021-05-07,PRO,36620.489175,72750768
2021-05-07,RES,116126.525866,548849228
2021-05-08,PRO,28762.054518,72738192
2021-05-08,RES,110340.46843,548812560
2021-05-09,PRO,26307.084061,72734544
2021-05-09,RES,102543.486808,548780772
2021-05-10,PRO,32204.508793,72762096
2021-05-10,RES,98286.843617,548879076
2021-05-11,PRO,34398.686256,72777552
2021-05-11,RES,101133.592915,548867266
2021-05-12,PRO,33973.699021,72784416
2021-05-12,RES,106995.15954000001,548882638
2021-05-13,PRO,33138.470479,84163612
2021-05-13,RES,130445.213453,636938343
2021-05-14,PRO,32423.691548,72793344
2021-05-14,RES,109243.456606,548909392
2021-05-15,PRO,30882.774184,72786624
2021-05-15,RES,113112.8792,548888972
2021-05-16,PRO,27857.298119,72783072
2021-05-16,RES,114228.832491,548845730
2021-05-17,PRO,34295.850223,72799200
2021-05-17,RES,108312.286795,548927844
2021-05-18,PRO,35814.010881,72815328
2021-05-18,RES,105983.404119,548896272
2021-05-19,PRO,36173.470555,72811680
2021-05-19,RES,106558.66597,548926894
2021-05-20,PRO,36123.61978,72816672
2021-05-20,RES,103306.063771,548964336
2021-05-21,PRO,35578.965507,72820800
2021-05-21,RES,102098.147544,549002060
2021-05-22,PRO,31975.050994,72816480
2021-05-22,RES,107512.117595,548972392
2021-05-23,PRO,28114.764491,72810144
2021-05-23,RES,107656.529162,548949744
2021-05-24,PRO,29406.127866,72809568
2021-05-24,RES,109923.711985,548972016
2021-05-25,PRO,36347.53856,72825024
2021-05-25,RES,105705.27894,549017996
2021-05-26,PRO,35482.061932,72842880
2021-05-26,RES,104057.934638,549060584
2021-05-27,PRO,34670.568734,72866016
2021-05-27,RES,95586.107714,549081308
2021-05-28,PRO,33336.509905,72885504
2021-05-28,RES,89468.1698,549134400
2021-05-29,PRO,29131.669999,72886032
2021-05-29,RES,89832.097602,549102424
2021-05-30,PRO,25365.74756,72879984
2021-05-30,RES,89850.375753,549057888
2021-05-31,PRO,30434.830618,72889776
2021-05-31,RES,85076.761463,549120288
2021-06-01,PRO,31871.067723,72907728
2021-06-01,RES,82000.445179,548921040
2021-06-02,PRO,31364.305032,72912816
2021-06-02,RES,83387.013927,548659472
2021-06-03,PRO,32003.957148,72929280
2021-06-03,RES,81736.201196,548671758
2021-06-04,PRO,32155.466672,72949296
2021-06-04,RES,82711.303158,548714150
2021-06-05,PRO,28065.723399,72944880
2021-06-05,RES,86212.920041,548678216
2021-06-06,PRO,24261.403312,72938640
2021-06-06,RES,87911.466785,548660112
2021-06-07,PRO,29753.516685,72976176
2021-06-07,RES,82434.787669,548740848
2021-06-08,PRO,31730.890754,72997056
2021-06-08,RES,80477.880424,548728910
2021-06-09,PRO,31845.531413,73016544
2021-06-09,RES,81052.1121,548733584
2021-06-10,PRO,32447.986764,73025568
2021-06-10,RES,79680.238683,548839776
2021-06-11,PRO,32890.974949,73039488
2021-06-11,RES,80287.798772,548907072
2021-06-12,PRO,29138.145545,73030176
2021-06-12,RES,83354.33009,548912676
2021-06-13,PRO,25163.295023,73022494
2021-06-13,RES,85480.976264,548894332
2021-06-14,PRO,31453.725037,73037566
2021-06-14,RES,82964.347213,548956828
2021-06-15,PRO,33966.962126,73043232
2021-06-15,RES,82338.10269100001,549012316
2021-06-16,PRO,33913.363469,73062240
2021-06-16,RES,84313.940319,549005616
2021-06-17,PRO,33956.645646,73074144
2021-06-17,RES,82049.20646,549030192
2021-06-18,PRO,33849.532535,73074528
2021-06-18,RES,82071.643613,549096428
2021-06-19,PRO,29548.563312,73067136
2021-06-19,RES,86144.526914,549077132
2021-06-20,PRO,25184.13534,73060800
2021-06-20,RES,86351.190648,549064398
2021-06-21,PRO,30771.795756,73074816
2021-06-21,RES,81833.403663,549148272
2021-06-22,PRO,32485.565068,73067136
2021-06-22,RES,81113.045831,549127436
2021-06-23,PRO,31734.628127,73073664
2021-06-23,RES,82667.380166,549123202
2021-06-24,PRO,32051.859538,73073280
2021-06-24,RES,80537.687075,549135884
2021-06-25,PRO,32112.984409,73074240
2021-06-25,RES,81238.494073,549190416
2021-06-26,PRO,28632.152482,73062720
2021-06-26,RES,83790.919369,549138764
2021-06-27,PRO,24923.271839,73056864
2021-06-27,RES,86593.195124,549107952
2021-06-28,PRO,30404.633541,73089216
2021-06-28,RES,83063.646951,549195024
2021-06-29,PRO,32108.906596,73091328
2021-06-29,RES,81635.793312,549130992
2021-06-30,PRO,31670.172842,73084896
2021-06-30,RES,82383.507059,549111792
2021-07-01,PRO,31752.366685,73055040
2021-07-01,RES,76654.060076,548810204
2021-07-02,PRO,31974.805698,73047984
2021-07-02,RES,76566.109791,548607308
2021-07-03,PRO,28360.539003,73033440
2021-07-03,RES,78558.955678,548495848
2021-07-04,PRO,24501.634733,73020672
2021-07-04,RES,81070.248519,548444768
2021-07-05,PRO,30079.161778,73032336
2021-07-05,RES,77490.877368,548570410
2021-07-06,PRO,31708.583589,73052592
2021-07-06,RES,76188.413267,548471604
2021-07-07,PRO,31134.219975,73052544
2021-07-07,RES,76378.739906,548467406
2021-07-08,PRO,31220.340403,73051680
2021-07-08,RES,75244.218794,548429034
2021-07-09,PRO,31165.327215,73054848
2021-07-09,RES,75125.743597,548449824
2021-07-10,PRO,27976.501453,73047360
2021-07-10,RES,76756.631181,548382380
2021-07-11,PRO,24417.003357,73038720
2021-07-11,RES,77850.856511,548334924
2021-07-12,PRO,29491.794702,73044384
2021-07-12,RES,75568.302438,548442480
2021-07-13,PRO,30871.864792,73042560
2021-07-13,RES,74339.686174,548380882
2021-07-14,PRO,25248.607447,73025376
2021-07-14,RES,77583.585135,548261472
2021-07-15,PRO,30707.86139,73050624
2021-07-15,RES,73966.233222,548360442
2021-07-16,PRO,30800.265038,73052832
2021-07-16,RES,73328.046796,548355236
2021-07-17,PRO,27841.001487,73034208
2021-07-17,RES,73907.46629,548268764
2021-07-18,PRO,24645.024742,73027488
2021-07-18,RES,75115.019854,548215100
2021-07-19,PRO,29987.625215,73030704
2021-07-19,RES,73962.530649,548314944
2021-07-20,PRO,31926.127773,73024656
2021-07-20,RES,73037.47302,548282160
2021-07-21,PRO,32047.307446,73015920
2021-07-21,RES,73223.37194,548237228
2021-07-22,PRO,32431.260677,73010448
2021-07-22,RES,73048.696335,548230992
2021-07-23,PRO,32149.68433,73004592
2021-07-23,RES,72959.751779,548259752
2021-07-24,PRO,28202.829229,72992208
2021-07-24,RES,73643.292266,548210154
2021-07-25,PRO,24203.551799,72986448
2021-07-25,RES,74475.581782,548169516
2021-07-26,PRO,28908.831196,72989424
2021-07-26,RES,71936.228239,548263820
2021-07-27,PRO,30578.212689,72994416
2021-07-27,RES,71034.85864,548240784
2021-07-28,PRO,30002.211193,73004976
2021-07-28,RES,70155.460791,548231856
2021-07-29,PRO,30356.034073,73007520
2021-07-29,RES,70017.843851,548223780
2021-07-30,PRO,30342.819467,73016832
2021-07-30,RES,70719.041945,548257584
2021-07-31,PRO,26984.153179,73000224
2021-07-31,RES,71541.058741,548072678
2021-08-01,PRO,23510.72357,72995904
2021-08-01,RES,72118.129315,547856208
2021-08-02,PRO,27129.507347,73002144
2021-08-02,RES,69688.666109,547930320
2021-08-03,PRO,28545.88835,72991584
2021-08-03,RES,69437.181797,547840408
2021-08-04,PRO,28306.025848,72987648
2021-08-04,RES,69622.088929,547797158
2021-08-05,PRO,28476.653261,72979968
2021-08-05,RES,68854.015326,547804410
2021-08-06,PRO,28603.056566,72984576
2021-08-06,RES,69162.921043,547804506
2021-08-07,PRO,25960.476409,72918240
2021-08-07,RES,70490.418088,547742876
2021-08-08,PRO,23105.643317000002,72915360
2021-08-08,RES,70993.755885,547706872
2021-08-09,PRO,26374.785207,72923136
2021-08-09,RES,69158.204011,547801114
2021-08-10,PRO,27898.246005,72907104
2021-08-10,RES,68487.997906,547781520
2021-08-11,PRO,28159.65368,72906432
2021-08-11,RES,69202.726322,547744752
2021-08-12,PRO,28836.40145,72903168
2021-08-12,RES,69701.959825,547727760
2021-08-13,PRO,29010.145279,72911040
2021-08-13,RES,70926.474348,547764144
2021-08-14,PRO,27170.393803,72917280
2021-08-14,RES,72900.863374,547726892
2021-08-15,PRO,24104.423174,72918048
2021-08-15,RES,73769.091092,547709136
2021-08-16,PRO,27035.640634,72919968
2021-08-16,RES,71160.19875,547801194
2021-08-17,PRO,27936.94739,72908832
2021-08-17,RES,69688.697995,547778448
2021-08-18,PRO,27832.950528,72911520
2021-08-18,RES,69909.081746,547785744
2021-08-19,PRO,28194.872924,72917568
2021-08-19,RES,70071.30035,547800144
2021-08-20,PRO,28576.30821,72913152
2021-08-20,RES,70570.416247,547875120
2021-08-21,PRO,26673.86486,72905856
2021-08-21,RES,72217.57976,547824140
2021-08-22,PRO,23911.836661,72902784
2021-08-22,RES,74557.497049,547818096
2021-08-23,PRO,27943.742654,72917376
2021-08-23,RES,72618.182586,547942506
2021-08-24,PRO,29475.305839,72937728
2021-08-24,RES,71407.258974,547956624
2021-08-25,PRO,29580.572166,72948864
2021-08-25,RES,71705.165052,547961712
2021-08-26,PRO,30022.488996,72964032
2021-08-26,RES,72182.369106,548015856
2021-08-27,PRO,29919.307943,72971904
2021-08-27,RES,72990.069541,548129232
2021-08-28,PRO,27468.710493,72963936
2021-08-28,RES,75561.907817,548137004
2021-08-29,PRO,24252.91864,72959760
2021-08-29,RES,77769.894973,548114448
2021-08-30,PRO,29054.074619,72976272
2021-08-30,RES,75555.371928,548265648
2021-08-31,PRO,30795.679423,72990672
2021-08-31,RES,74464.566233,548279472
2021-09-01,PRO,30966.889824,73013904
2021-09-01,RES,75156.339342,548154188
2021-09-02,PRO,31562.378328,73009584
2021-09-02,RES,74167.837462,548132112
2021-09-03,PRO,32022.214695,73003440
2021-09-03,RES,73929.663111,548289738
2021-09-04,PRO,28586.853612,72988944
2021-09-04,RES,77238.135366,548283492
2021-09-05,PRO,25028.564714,72980016
2021-09-05,RES,79528.394086,548279376
2021-09-06,PRO,31131.95501,72995376
2021-09-06,RES,76042.408577,548430096
2021-09-07,PRO,33248.889153,72990192
2021-09-07,RES,75099.236331,548432688
2021-09-08,PRO,32772.525118,73006128
2021-09-08,RES,76768.22865,548450348
2021-09-09,PRO,33115.822615,73002672
2021-09-09,RES,75244.481245,548483856
2021-09-10,PRO,32962.775555,73008528
2021-09-10,RES,75500.208594,548588688
2021-09-11,PRO,28982.351335,72999216
2021-09-11,RES,78216.600529,548580908
2021-09-12,PRO,25169.26909,72992976
2021-09-12,RES,80313.380995,548588400
2021-09-13,PRO,30936.513357,73004112
2021-09-13,RES,76166.098501,548713584
2021-09-14,PRO,33095.461336,73000560
2021-09-14,RES,75231.3721,548748736
2021-09-15,PRO,32655.888405,72990000
2021-09-15,RES,77474.472862,548859884
2021-09-16,PRO,32859.391387,73004880
2021-09-16,RES,75145.673145,548882928
2021-09-17,PRO,32779.488833,73016880
2021-09-17,RES,75014.301405,548952048
2021-09-18,PRO,29213.201178,72988080
2021-09-18,RES,78654.904061,548971148
2021-09-19,PRO,25300.819376,72984432
2021-09-19,RES,82063.765922,548976528
2021-09-20,PRO,30987.753529,73015056
2021-09-20,RES,77541.299314,549093456
2021-09-21,PRO,32539.723599,73023408
2021-09-21,RES,76219.764328,549111696
2021-09-22,PRO,32178.129254,73037328
2021-09-22,RES,77949.824631,549170828
2021-09-23,PRO,32915.956311,73038000
2021-09-23,RES,76245.976981,549243120
2021-09-24,PRO,33178.011303,73037712
2021-09-24,RES,75920.543956,549354576
2021-09-25,PRO,29663.045327,73036944
2021-09-25,RES,79657.257501,549359852
2021-09-26,PRO,25646.224026,73030896
2021-09-26,RES,82809.52315,549354480
2021-09-27,PRO,31402.818623,73037904
2021-09-27,RES,77929.85832,549462960
2021-09-28,PRO,33284.277077,73050288
2021-09-28,RES,77462.59249,549481292
2021-09-29,PRO,33107.890048,73049232
2021-09-29,RES,80035.029795,549505772
2021-09-30,PRO,34286.930444,73064976
2021-09-30,RES,81413.662441,549561360
2021-10-01,PRO,35293.788948,73057584
2021-10-01,RES,90766.441459,549470400
2021-10-02,PRO,31076.431514,73041840
2021-10-02,RES,95537.80307,549372572
2021-10-03,PRO,27101.60788,73033488
2021-10-03,RES,99367.947693,549338784
2021-10-04,PRO,33828.85574,73054032
2021-10-04,RES,94963.202614,549468192
2021-10-05,PRO,36300.228013,73060464
2021-10-05,RES,95115.93002,549476064
2021-10-06,PRO,36197.035544,73066032
2021-10-06,RES,99354.464005,549520844
2021-10-07,PRO,37117.162109,73066704
2021-10-07,RES,98450.480354,549544608
2021-10-08,PRO,37020.636296,73068048
2021-10-08,RES,98366.322951,549640128
2021-10-09,PRO,32735.340235,73051920
2021-10-09,RES,102690.362846,549647036
2021-10-10,PRO,29027.65133,73044816
2021-10-10,RES,108029.477448,549646656
2021-10-11,PRO,35956.026607,73056624
2021-10-11,RES,103424.862334,549743328
2021-10-12,PRO,38792.022005,73062096
2021-10-12,RES,105306.953006,549793248
2021-10-13,PRO,38254.818503,73057584
2021-10-13,RES,108499.683324,549859580
2021-10-14,PRO,39981.456322,73087536
2021-10-14,RES,110191.508845,549907680
2021-10-15,PRO,40003.962673,73088016
2021-10-15,RES,111138.708783,550005504
2021-10-16,PRO,35044.786523,73066224
2021-10-16,RES,114939.141891,549997724
2021-10-17,PRO,31118.469214,73060944
2021-10-17,RES,118917.423448,549990432
2021-10-18,PRO,37873.555599,73099248
2021-10-18,RES,111414.088007,550088064
2021-10-19,PRO,37696.93247,73093968
2021-10-19,RES,99929.659707,550068480
2021-10-20,PRO,15987.355719,30799186
2021-10-20,RES,47080.631366,230592793
2021-10-21,PRO,38813.941484,73090896
2021-10-21,RES,103291.03681,550147290
2021-10-22,PRO,40662.193377,73091280
2021-10-22,RES,114196.94585,550232064
2021-10-23,PRO,36241.640606,73096848
2021-10-23,RES,122299.532897,550238012
2021-10-24,PRO,32830.011918,73089264
2021-10-24,RES,129638.54999,550221746
2021-10-25,PRO,38981.782301,73102512
2021-10-25,RES,121858.342747,550323744
2021-10-26,PRO,40150.452535,73109616
2021-10-26,RES,116855.363201,550361952
2021-10-27,PRO,39927.484867,73129872
2021-10-27,RES,117363.062957,550437980
2021-10-28,PRO,40300.381235,73138464
2021-10-28,RES,117493.71798,550494240
2021-10-29,PRO,39617.064636,73149888
2021-10-29,RES,117157.942451,550600320
2021-10-30,PRO,35258.799413,73134048
2021-10-30,RES,119017.986071,550583708
2021-10-31,PRO,32767.30346,76049460
2021-10-31,RES,123656.812411,573152992
2021-11-01,PRO,32787.410612,73120032
2021-11-01,RES,126698.099802,550436640
2021-11-02,PRO,41977.924011,73138512
2021-11-02,RES,129935.85927,550499712
2021-11-03,PRO,43373.101707,73153776
2021-11-03,RES,136187.953785,550477916
2021-11-04,PRO,45189.808688,73169616
2021-11-04,RES,145054.779059,550557504
2021-11-05,PRO,45336.021732,73168944
2021-11-05,RES,147762.149998,550634784
2021-11-06,PRO,41617.773589,73158144
